Airline (IATA or ICAO),Airline ID,Source Airport,Source Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment
MD,1066,BKK,3885,HKG,3077,Y,0,747
MD,1066,BKK,3885,KUL,3304,Y,0,333
MD,1066,BKK,3885,SIN,3316,Y,0,777
MD,1066,HKG,3077,BKK,3885,Y,0,747
MD,1066,KUL,3304,BKK,3885,Y,0,333
MD,1066,SIN,3316,BKK,3885,Y,0,777
ME,3490,BEY,2177,TUN,287,Y,0,320
ME,3490,OTP,1657,BEY,2177,Y,0,73W
ME,3490,TUN,287,BEY,2177,Y,0,320
MH,3378,AMM,2170,BKK,3885,Y,0,330
MH,3378,AMS,580,HEL,421,Y,0,320
MH,3378,AMS,580,ZRH,1678,Y,0,737
MH,3378,AOR,3296,SZB,3408,Y,0,AT7
MH,3378,ATL,3682,ORD,3830,Y,0,E75 CR7
MH,3378,AUH,2179,MCT,2194,Y,0,320
MH,3378,BBN,6220,MUR,3265,Y,0,DHT
MH,3378,BBN,6220,MYY,3266,Y,0,DHT
MH,3378,BKI,3269,BTU,3262,Y,0,AT7
MH,3378,BKI,3269,ICN,3930,Y,0,738
MH,3378,BKI,3269,KUD,6222,Y,0,DHT
MH,3378,BKI,3269,LDU,3268,Y,0,AT7
MH,3378,BKI,3269,LWY,6219,Y,0,DHT
MH,3378,BKI,3269,MYY,3266,Y,0,AT7
MH,3378,BKI,3269,SBW,3267,Y,0,AT7
MH,3378,BKI,3269,SIN,3316,Y,0,320 319
MH,3378,BKK,3885,AMM,2170,Y,0,330
MH,3378,BKK,3885,CAI,1128,Y,0,773
MH,3378,BKK,3885,CEI,3932,Y,0,320
MH,3378,BKK,3885,PEN,3308,Y,0,734
MH,3378,BKM,6218,LWY,6219,Y,0,DHT
MH,3378,BTH,3903,SZB,3408,Y,0,AT7
MH,3378,BTJ,3294,PEN,3308,Y,0,AT7
MH,3378,BTU,3262,BKI,3269,Y,0,AT7
MH,3378,BTU,3262,MYY,3266,Y,0,AT7
MH,3378,BTU,3262,SBW,3267,Y,0,AT7
MH,3378,BWN,3272,MZV,4056,Y,0,AT7
MH,3378,CAI,1128,BKK,3885,Y,0,773
MH,3378,CDG,1382,HEL,421,Y,0,321
MH,3378,CEI,3932,BKK,3885,Y,0,320
MH,3378,CMB,3024,MLE,3156,Y,0,320
MH,3378,CNX,3931,BKK,3885,Y,0,320
MH,3378,DOH,11051,KUL,3304,Y,0,332 777
MH,3378,DOH,11051,RUH,2082,Y,0,777
MH,3378,HEL,421,CDG,1382,Y,0,321
MH,3378,HEL,421,LHR,507,Y,0,321
MH,3378,HKT,3179,BKK,3885,Y,0,320
MH,3378,HKT,3179,PEN,3308,Y,0,AT7
MH,3378,ICN,3930,BKI,3269,Y,0,738
MH,3378,IPH,3302,SIN,3316,Y,0,AT7
MH,3378,JHB,3303,KBR,3298,Y,0,AT7
MH,3378,JHB,3303,SZB,3408,Y,0,AT7
MH,3378,KBR,3298,JHB,3303,Y,0,AT7
MH,3378,KBR,3298,PEN,3308,Y,0,AT7
MH,3378,KBR,3298,SZB,3408,Y,0,AT7
MH,3378,KCH,3263,MKM,6217,Y,0,DHT
MH,3378,KCH,3263,PNK,3284,Y,0,AT7
MH,3378,KCH,3263,TGC,6770,Y,0,AT7
MH,3378,KTE,3300,SZB,3408,Y,0,AT7
MH,3378,KUA,3299,PEN,3308,Y,0,AT7
MH,3378,KUA,3299,SIN,3316,Y,0,AT7
MH,3378,KUD,6222,BKI,3269,Y,0,DHT
MH,3378,KUD,6222,SDK,4141,Y,0,DHT
MH,3378,KUL,3304,MRU,893,Y,0,343 332
MH,3378,KUL,3304,TAS,2983,Y,0,764
MH,3378,KUL,3304,USM,3177,Y,0,319
MH,3378,LBP,5855,MUR,3265,Y,0,DHT
MH,3378,LBU,3270,MYY,3266,Y,0,AT7
MH,3378,LDU,3268,BKI,3269,Y,0,AT7
MH,3378,LGK,3305,PEN,3308,Y,0,AT7
MH,3378,LGK,3305,SIN,3316,Y,0,320 319
MH,3378,LGK,3305,SZB,3408,Y,0,AT7
MH,3378,LGL,6215,MUR,3265,Y,0,DHT
MH,3378,LGL,6215,MYY,3266,Y,0,DHT
MH,3378,LHR,507,HEL,421,Y,0,320 321
MH,3378,LKH,6769,MUR,3265,Y,0,DHT
MH,3378,LKH,6769,MYY,3266,Y,0,DHT
MH,3378,LMN,3264,MYY,3266,Y,0,AT7
MH,3378,LWY,6219,BKI,3269,Y,0,DHT
MH,3378,LWY,6219,BKM,6218,Y,0,DHT
MH,3378,LWY,6219,MYY,3266,Y,0,DHT
MH,3378,MCT,2194,AUH,2179,Y,0,320
MH,3378,MKM,6217,KCH,3263,Y,0,DHT
MH,3378,MKM,6217,MYY,3266,Y,0,DHT
MH,3378,MLE,3156,CMB,3024,Y,0,343 320
MH,3378,MRU,893,KUL,3304,Y,0,343 332
MH,3378,MUR,3265,BBN,6220,Y,0,DHT
MH,3378,MUR,3265,LBP,5855,Y,0,DHT
MH,3378,MUR,3265,LGL,6215,Y,0,DHT
MH,3378,MUR,3265,LKH,6769,Y,0,DHT
MH,3378,MUR,3265,MYY,3266,Y,0,DHT
MH,3378,MUR,3265,ODN,6216,Y,0,DHT
MH,3378,MYY,3266,BBN,6220,Y,0,DHT
MH,3378,MYY,3266,BKI,3269,Y,0,AT7
MH,3378,MYY,3266,BTU,3262,Y,0,AT7
MH,3378,MYY,3266,LBU,3270,Y,0,AT7
MH,3378,MYY,3266,LGL,6215,Y,0,DHT
MH,3378,MYY,3266,LKH,6769,Y,0,DHT
MH,3378,MYY,3266,LMN,3264,Y,0,AT7
MH,3378,MYY,3266,LWY,6219,Y,0,DHT
MH,3378,MYY,3266,MKM,6217,Y,0,DHT
MH,3378,MYY,3266,MUR,3265,Y,0,DHT
MH,3378,MYY,3266,MZV,4056,Y,0,AT7
MH,3378,MYY,3266,ODN,6216,Y,0,DHT
MH,3378,MYY,3266,SBW,3267,Y,0,AT7
MH,3378,MZV,4056,BWN,3272,Y,0,AT7
MH,3378,MZV,4056,KCH,3263,Y,0,AT7
MH,3378,MZV,4056,MYY,3266,Y,0,AT7
MH,3378,ODN,6216,MUR,3265,Y,0,DHT
MH,3378,ODN,6216,MYY,3266,Y,0,DHT
MH,3378,ORD,3830,ATL,3682,Y,0,E75 CR7
MH,3378,PEN,3308,BKK,3885,Y,0,734
MH,3378,PEN,3308,BTJ,3294,Y,0,AT7
MH,3378,PEN,3308,HKT,3179,Y,0,AT7
MH,3378,PEN,3308,KBR,3298,Y,0,AT7
MH,3378,PEN,3308,KUA,3299,Y,0,AT7
MH,3378,PEN,3308,LGK,3305,Y,0,AT7
MH,3378,PEN,3308,SIN,3316,Y,0,320 738 319
MH,3378,PEN,3308,SZB,3408,Y,0,AT7
MH,3378,PEN,3308,USM,3177,Y,0,AT7
MH,3378,PKU,3273,SZB,3408,Y,0,AT7
MH,3378,PNK,3284,KCH,3263,Y,0,AT7
MH,3378,RUH,2082,DOH,11051,Y,0,787 777 332
MH,3378,SBW,3267,BKI,3269,Y,0,AT7
MH,3378,SBW,3267,BTU,3262,Y,0,AT7
MH,3378,SBW,3267,MYY,3266,Y,0,AT7
MH,3378,SDK,4141,KUD,6222,Y,0,DHT
MH,3378,SDK,4141,TWU,3271,Y,0,AT7
MH,3378,SIN,3316,BKI,3269,Y,0,320 319
MH,3378,SIN,3316,IPH,3302,Y,0,AT7
MH,3378,SIN,3316,KUA,3299,Y,0,AT7
MH,3378,SIN,3316,LGK,3305,Y,0,320 319
MH,3378,SIN,3316,PEN,3308,Y,0,320 738 319
MH,3378,SIN,3316,SZB,3408,Y,0,AT7
MH,3378,SIN,3316,TAS,2983,Y,0,752
MH,3378,SZB,3408,AOR,3296,Y,0,AT7
MH,3378,SZB,3408,BTH,3903,Y,0,AT7
MH,3378,SZB,3408,JHB,3303,Y,0,AT7
MH,3378,SZB,3408,KBR,3298,Y,0,AT7
MH,3378,SZB,3408,KTE,3300,Y,0,AT7
MH,3378,SZB,3408,LGK,3305,Y,0,AT7
MH,3378,SZB,3408,PEN,3308,Y,0,AT7
MH,3378,SZB,3408,PKU,3273,Y,0,AT7
MH,3378,SZB,3408,SIN,3316,Y,0,AT7
MH,3378,SZB,3408,TGG,3307,Y,0,AT7
MH,3378,SZB,3408,USM,3177,Y,0,AT7
MH,3378,TAS,2983,KUL,3304,Y,0,764
MH,3378,TAS,2983,SIN,3316,Y,0,764
MH,3378,TGC,6770,KCH,3263,Y,0,AT7
MH,3378,TGG,3307,SZB,3408,Y,0,AT7
MH,3378,TRK,3920,TWU,3271,Y,0,AT7
MH,3378,TWU,3271,SDK,4141,Y,0,AT7
MH,3378,TWU,3271,TRK,3920,Y,0,AT7
MH,3378,USM,3177,KUL,3304,Y,0,319
MH,3378,USM,3177,PEN,3308,Y,0,AT7
MH,3378,USM,3177,SZB,3408,Y,0,AT7
MJ,3342,AUH,2179,CMB,3024,Y,0,320
MJ,3342,BKK,3885,CMB,3024,Y,0,320 332 343
MJ,3342,BLR,3131,CMB,3024,Y,0,320
MJ,3342,BOM,2997,CMB,3024,Y,0,320
MJ,3342,CMB,3024,AUH,2179,Y,0,320
MJ,3342,CMB,3024,BKK,3885,Y,0,320 332 343
MJ,3342,CMB,3024,BLR,3131,Y,0,320
MJ,3342,CMB,3024,BOM,2997,Y,0,320
MJ,3342,CMB,3024,COK,3136,Y,0,320
MJ,3342,CMB,3024,DEL,3093,Y,0,320
MJ,3342,CMB,3024,DMM,2064,Y,0,343
MJ,3342,CMB,3024,DXB,2188,Y,0,343 320 332
MJ,3342,CMB,3024,HRI,8949,Y,0,343
MJ,3342,CMB,3024,JED,2072,Y,0,343
MJ,3342,CMB,3024,KUL,3304,Y,0,320 332
MJ,3342,CMB,3024,KWI,2176,Y,0,332 343
MJ,3342,CMB,3024,MAA,3144,Y,0,332 320 343
MJ,3342,CMB,3024,MCT,2194,Y,0,320 321
MJ,3342,CMB,3024,MLE,3156,Y,0,320 332 343
MJ,3342,CMB,3024,RUH,2082,Y,0,343 332
MJ,3342,CMB,3024,SIN,3316,Y,0,320
MJ,3342,CMB,3024,TRV,3153,Y,0,320
MJ,3342,COK,3136,CMB,3024,Y,0,320
MJ,3342,DEL,3093,CMB,3024,Y,0,320
MJ,3342,DMM,2064,CMB,3024,Y,0,343
MJ,3342,DXB,2188,CMB,3024,Y,0,343 320 332
MJ,3342,HRI,8949,JED,2072,Y,0,343
MJ,3342,JED,2072,CMB,3024,Y,0,343
MJ,3342,KUL,3304,CMB,3024,Y,0,320 343 332
MJ,3342,KWI,2176,CMB,3024,Y,0,332 343
MJ,3342,MAA,3144,CMB,3024,Y,0,332 320 343
MJ,3342,MAA,3144,HRI,8949,Y,0,320
MJ,3342,MCT,2194,CMB,3024,Y,0,320 321
MJ,3342,MLE,3156,CMB,3024,Y,0,320 332 343
MJ,3342,RUH,2082,CMB,3024,Y,0,343
MJ,3342,SIN,3316,CMB,3024,Y,0,320
MJ,3342,TRV,3153,CMB,3024,Y,0,320
MJ,3342,TRZ,3152,CMB,3024,Y,0,320
MK,1057,BSL,1423,CDG,1382,Y,0,AT7
MK,1057,CDG,1382,BSL,1423,Y,0,AT7
MK,1057,DXB,2188,MRU,893,Y,0,388 77W
MK,1057,MRU,893,DXB,2188,Y,0,388 77W
MO,502,YFB,55,YRT,132,Y,0,73M
MO,502,YOW,100,YFB,55,Y,0,73M
MO,502,YRT,132,YZF,196,Y,0,73M
MO,502,YZF,196,YEG,49,Y,0,73M
MO,502,YZF,196,YOW,100,Y,0,73M
MS,2143,ADD,1107,KGL,1165,Y,0,738
MS,2143,BJM,1120,KGL,1165,Y,0,738
MS,2143,CAI,1128,ZRH,1678,Y,0,333 343
MS,2143,DXB,2188,SIN,3316,Y,0,333
MS,2143,HBE,3410,IST,1701,Y,0,73W 319
MS,2143,IST,1701,HBE,3410,Y,0,73W 319
MS,2143,KGL,1165,ADD,1107,Y,0,738
MS,2143,KGL,1165,BJM,1120,Y,0,738
MS,2143,SIN,3316,DXB,2188,Y,0,333
MS,2143,ZRH,1678,CAI,1128,Y,0,333 343
MU,1758,ACX,7506,NAY,6341,Y,0,737
MU,1758,AKL,2006,MEL,3339,Y,0,73H
MU,1758,AKL,2006,SYD,3361,Y,0,73H
MU,1758,AMS,580,CDG,1382,Y,0,737
MU,1758,AMS,580,FRA,340,Y,0,EMJ F70
MU,1758,AMS,580,LHR,507,Y,0,737 F70
MU,1758,AMS,580,PVG,3406,Y,0,74M
MU,1758,AOG,9844,PVG,3406,Y,0,737
MU,1758,AVA,9849,NAY,6341,Y,0,737
MU,1758,BAV,6346,NAY,6341,Y,0,737
MU,1758,BAV,6346,SHA,3391,Y,0,738 737
MU,1758,BAV,6346,SJW,6347,Y,0,737
MU,1758,BFJ,9025,NAY,6341,Y,0,737
MU,1758,BNE,3320,SIN,3316,Y,0,744
MU,1758,CAN,3370,NAY,6341,Y,0,737
MU,1758,CAN,3370,NRT,2279,Y,0,767
MU,1758,CAN,3370,XMN,3383,Y,0,738
MU,1758,CDG,1382,AMS,580,Y,0,737
MU,1758,CDG,1382,PEK,3364,Y,0,772 77W
MU,1758,CHC,2009,SYD,3361,Y,0,73H
MU,1758,CIF,6342,NAY,6341,Y,0,737
MU,1758,CIH,6343,NAY,6341,Y,0,737
MU,1758,CJJ,6008,HGH,3386,Y,0,739
MU,1758,CKG,3393,NAY,6341,Y,0,737
MU,1758,CKG,3393,TXN,6387,Y,0,737
MU,1758,CSX,3371,NAY,6341,Y,0,737
MU,1758,CTU,3395,NAY,6341,Y,0,737
MU,1758,CTU,3395,TXN,6387,Y,0,737
MU,1758,CZX,4109,NAY,6341,Y,0,737
MU,1758,DAT,6344,NAY,6341,Y,0,737
MU,1758,DDG,6433,TAO,3390,Y,0,737
MU,1758,DLC,3404,NRT,2279,Y,0,767
MU,1758,DSN,6434,NAY,6341,Y,0,737
MU,1758,DTW,3645,PEK,3364,Y,0,777
MU,1758,DTW,3645,PVG,3406,Y,0,77L 777
MU,1758,ENY,6367,NAY,6341,Y,0,737
MU,1758,FOC,3385,SHA,3391,Y,0,738
MU,1758,FRA,340,AMS,580,Y,0,EMJ
MU,1758,FUG,7503,SHA,3391,Y,0,737
MU,1758,FUO,7457,NAY,6341,Y,0,737
MU,1758,HAN,3199,PVG,3406,Y,0,321
MU,1758,HET,6345,HLD,3366,Y,0,738
MU,1758,HET,6345,NAY,6341,Y,0,737
MU,1758,HGH,3386,CJJ,6008,Y,0,739
MU,1758,HGH,3386,SJW,6347,Y,0,737
MU,1758,HKT,3179,PVG,3406,Y,0,757 738
MU,1758,HLD,3366,HET,6345,Y,0,738
MU,1758,HLD,3366,NAY,6341,Y,0,737
MU,1758,HLH,6349,NAY,6341,Y,0,737
MU,1758,HND,2359,PEK,3364,Y,0,767
MU,1758,HRB,3400,NAY,6341,Y,0,737
MU,1758,HSN,6395,NAY,6341,Y,0,737
MU,1758,HTN,3398,URC,3399,Y,0,738
MU,1758,ICN,3930,WUH,3376,Y,0,73J
MU,1758,ICN,3930,XIY,3379,Y,0,332
MU,1758,IQN,6365,LHW,3378,Y,0,737
MU,1758,IQN,6365,NAY,6341,Y,0,737
MU,1758,JGN,6432,JIC,11473,Y,0,737
MU,1758,JGS,6428,SHA,3391,Y,0,738
MU,1758,JIC,11473,JGN,6432,Y,0,737
MU,1758,JIC,11473,NAY,6341,Y,0,737
MU,1758,JMU,6411,TAO,3390,Y,0,737
MU,1758,JNG,6944,SHA,3391,Y,0,737
MU,1758,JNZ,6412,PVG,3406,Y,0,737
MU,1758,JUH,9843,NAY,6341,Y,0,737
MU,1758,JUZ,6382,NAY,6341,Y,0,737
MU,1758,JXA,8417,TAO,3390,Y,0,737
MU,1758,KHN,3384,NAY,6341,Y,0,737
MU,1758,KMG,3382,SJW,6347,Y,0,737
MU,1758,KWL,3372,SHA,3391,Y,0,737
MU,1758,LHR,507,AMS,580,Y,0,737 F70
MU,1758,LHW,3378,IQN,6365,Y,0,737
MU,1758,LYG,6383,NAY,6341,Y,0,737
MU,1758,LYG,6383,SHA,3391,Y,0,738 737
MU,1758,LYI,6385,NAY,6341,Y,0,737
MU,1758,MEL,3339,AKL,2006,Y,0,73H
MU,1758,MEL,3339,SIN,3316,Y,0,333
MU,1758,MEL,3339,WLG,2042,Y,0,73H
MU,1758,MFM,3121,SHA,3391,Y,0,738
MU,1758,MIG,6400,PVG,3406,Y,0,738
MU,1758,NAY,6341,ACX,7506,Y,0,737
MU,1758,NAY,6341,AVA,9849,Y,0,737
MU,1758,NAY,6341,BAV,6346,Y,0,737
MU,1758,NAY,6341,BFJ,9025,Y,0,737
MU,1758,NAY,6341,CAN,3370,Y,0,737
MU,1758,NAY,6341,CIF,6342,Y,0,737
MU,1758,NAY,6341,CIH,6343,Y,0,737
MU,1758,NAY,6341,CKG,3393,Y,0,737
MU,1758,NAY,6341,CSX,3371,Y,0,737
MU,1758,NAY,6341,CTU,3395,Y,0,737
MU,1758,NAY,6341,CZX,4109,Y,0,737
MU,1758,NAY,6341,DAT,6344,Y,0,737
MU,1758,NAY,6341,DSN,6434,Y,0,737
MU,1758,NAY,6341,ENY,6367,Y,0,737
MU,1758,NAY,6341,FUO,7457,Y,0,737
MU,1758,NAY,6341,HET,6345,Y,0,737
MU,1758,NAY,6341,HLD,3366,Y,0,737
MU,1758,NAY,6341,HLH,6349,Y,0,737
MU,1758,NAY,6341,HRB,3400,Y,0,737
MU,1758,NAY,6341,HSN,6395,Y,0,737
MU,1758,NAY,6341,IQN,6365,Y,0,737
MU,1758,NAY,6341,JIC,11473,Y,0,737
MU,1758,NAY,6341,JUH,9843,Y,0,737
MU,1758,NAY,6341,JUZ,6382,Y,0,737
MU,1758,NAY,6341,KHN,3384,Y,0,737
MU,1758,NAY,6341,LYG,6383,Y,0,737
MU,1758,NAY,6341,LYI,6385,Y,0,737
MU,1758,NAY,6341,NDG,6413,Y,0,737
MU,1758,NAY,6341,NGB,3387,Y,0,737
MU,1758,NAY,6341,NNY,6359,Y,0,737
MU,1758,NAY,6341,NZH,6954,Y,0,737
MU,1758,NAY,6341,SHA,3391,Y,0,737
MU,1758,NAY,6341,SZX,3374,Y,0,737
MU,1758,NAY,6341,UYN,6368,Y,0,737 73G
MU,1758,NAY,6341,WNZ,6392,Y,0,737
MU,1758,NAY,6341,WUA,6955,Y,0,737
MU,1758,NAY,6341,XFN,6360,Y,0,737
MU,1758,NAY,6341,XIL,6350,Y,0,737
MU,1758,NAY,6341,XMN,3383,Y,0,737
MU,1758,NAY,6341,ZHA,6357,Y,0,737
MU,1758,NDG,6413,NAY,6341,Y,0,737
MU,1758,NDG,6413,TAO,3390,Y,0,737
MU,1758,NGB,3387,NAY,6341,Y,0,737
MU,1758,NGO,3942,TSN,3368,Y,0,73H
MU,1758,NKG,3388,PUS,2372,Y,0,73H
MU,1758,NNY,6359,NAY,6341,Y,0,737
MU,1758,NRT,2279,CAN,3370,Y,0,767
MU,1758,NRT,2279,DLC,3404,Y,0,767
MU,1758,NRT,2279,PEK,3364,Y,0,73H 767
MU,1758,NZH,6954,NAY,6341,Y,0,737
MU,1758,PEK,3364,CDG,1382,Y,0,77W 772
MU,1758,PEK,3364,DTW,3645,Y,0,777
MU,1758,PEK,3364,HND,2359,Y,0,767
MU,1758,PEK,3364,NRT,2279,Y,0,767 73H
MU,1758,PEK,3364,SEA,3577,Y,0,76W
MU,1758,PEK,3364,SHE,4144,Y,0,321 320
MU,1758,PER,3351,SIN,3316,Y,0,332
MU,1758,PUS,2372,NKG,3388,Y,0,73H
MU,1758,PUS,2372,TAO,3390,Y,0,73H
MU,1758,PVG,3406,AMS,580,Y,0,74M
MU,1758,PVG,3406,AOG,9844,Y,0,737
MU,1758,PVG,3406,DTW,3645,Y,0,77L
MU,1758,PVG,3406,HAN,3199,Y,0,321
MU,1758,PVG,3406,HKT,3179,Y,0,757 738
MU,1758,PVG,3406,JNZ,6412,Y,0,737
MU,1758,PVG,3406,MIG,6400,Y,0,738
MU,1758,PVG,3406,SHP,6429,Y,0,737
MU,1758,PVG,3406,TOY,2324,Y,0,738
MU,1758,PVG,3406,TVS,8858,Y,0,738
MU,1758,PVG,3406,WXN,6403,Y,0,737
MU,1758,PVG,3406,YCU,6430,Y,0,738
MU,1758,PVG,3406,ZHA,6357,Y,0,737
MU,1758,SEA,3577,PEK,3364,Y,0,76W
MU,1758,SHA,3391,BAV,6346,Y,0,738 737
MU,1758,SHA,3391,FOC,3385,Y,0,738
MU,1758,SHA,3391,FUG,7503,Y,0,737
MU,1758,SHA,3391,JGS,6428,Y,0,738
MU,1758,SHA,3391,JNG,6944,Y,0,737
MU,1758,SHA,3391,KWL,3372,Y,0,737
MU,1758,SHA,3391,LYG,6383,Y,0,738 737
MU,1758,SHA,3391,MFM,3121,Y,0,738
MU,1758,SHA,3391,NAY,6341,Y,0,737
MU,1758,SHA,3391,SHE,4144,Y,0,738
MU,1758,SHA,3391,SJW,6347,Y,0,738 737
MU,1758,SHA,3391,TXN,6387,Y,0,737
MU,1758,SHA,3391,WNZ,6392,Y,0,737
MU,1758,SHA,3391,YIH,6361,Y,0,737
MU,1758,SHE,4144,PEK,3364,Y,0,320 321
MU,1758,SHE,4144,SHA,3391,Y,0,738
MU,1758,SHP,6429,PVG,3406,Y,0,737
MU,1758,SIN,3316,BNE,3320,Y,0,744
MU,1758,SIN,3316,MEL,3339,Y,0,333
MU,1758,SIN,3316,PER,3351,Y,0,332
MU,1758,SJW,6347,BAV,6346,Y,0,737
MU,1758,SJW,6347,HGH,3386,Y,0,737
MU,1758,SJW,6347,KMG,3382,Y,0,737
MU,1758,SJW,6347,SHA,3391,Y,0,738 737
MU,1758,SJW,6347,XIY,3379,Y,0,737
MU,1758,SYD,3361,AKL,2006,Y,0,73H
MU,1758,SYD,3361,CHC,2009,Y,0,73H
MU,1758,SYD,3361,SIN,3316,Y,0,333 744
MU,1758,SYD,3361,WLG,2042,Y,0,73H
MU,1758,SZX,3374,NAY,6341,Y,0,737
MU,1758,TAO,3390,DDG,6433,Y,0,737
MU,1758,TAO,3390,JMU,6411,Y,0,737
MU,1758,TAO,3390,JXA,8417,Y,0,737
MU,1758,TAO,3390,NDG,6413,Y,0,737
MU,1758,TAO,3390,PUS,2372,Y,0,73H
MU,1758,TOY,2324,PVG,3406,Y,0,738
MU,1758,TSN,3368,NGO,3942,Y,0,73H
MU,1758,TVS,8858,PVG,3406,Y,0,738
MU,1758,TXN,6387,CKG,3393,Y,0,737
MU,1758,TXN,6387,CTU,3395,Y,0,737
MU,1758,TXN,6387,SHA,3391,Y,0,737
MU,1758,URC,3399,HTN,3398,Y,0,738
MU,1758,UYN,6368,NAY,6341,Y,0,737 73G
MU,1758,WLG,2042,MEL,3339,Y,0,73H
MU,1758,WLG,2042,SYD,3361,Y,0,73H
MU,1758,WNZ,6392,NAY,6341,Y,0,737
MU,1758,WNZ,6392,SHA,3391,Y,0,737
MU,1758,WUA,6955,NAY,6341,Y,0,737
MU,1758,WUH,3376,ICN,3930,Y,0,73J
MU,1758,WXN,6403,PVG,3406,Y,0,737
MU,1758,XFN,6360,NAY,6341,Y,0,737
MU,1758,XIL,6350,NAY,6341,Y,0,737
MU,1758,XIY,3379,ICN,3930,Y,0,332
MU,1758,XIY,3379,SJW,6347,Y,0,737
MU,1758,XMN,3383,CAN,3370,Y,0,738
MU,1758,XMN,3383,NAY,6341,Y,0,737
MU,1758,YCU,6430,PVG,3406,Y,0,738
MU,1758,YIH,6361,SHA,3391,Y,0,737
MU,1758,ZHA,6357,NAY,6341,Y,0,737
MU,1758,ZHA,6357,PVG,3406,Y,0,737
NF,524,HIR,4074,VLI,1997,Y,0,320
NF,524,VLI,1997,HIR,4074,Y,0,320
NH,324,AKJ,2299,HND,2359,Y,0,737 763 735
NH,324,AKJ,2299,TPE,2276,Y,0,332
NH,324,AKL,2006,NRT,2279,Y,0,763 772
NH,324,ATL,3682,IAD,3714,Y,0,ERJ E70
NH,324,ATL,3682,ORD,3830,Y,0,CR7
NH,324,AUH,2179,NRT,2279,Y,0,332
NH,324,AUH,2179,PEK,3364,Y,0,332
NH,324,AXT,2345,CTS,2287,Y,0,DH8
NH,324,AXT,2345,ITM,2334,Y,0,DH8
NH,324,AXT,2345,NGO,3942,Y,0,DH8
NH,324,BKK,3885,CEI,3932,Y,0,734
NH,324,BKK,3885,CNX,3931,Y,0,AB6
NH,324,BKK,3885,HKT,3179,Y,0,333
NH,324,BKK,3885,KIX,3992,Y,0,773
NH,324,BKK,3885,NGO,3942,Y,0,773 777
NH,324,CEI,3932,BKK,3885,Y,0,734
NH,324,CJU,2370,FUK,2305,Y,0,320
NH,324,CKG,3393,PVG,3406,Y,0,738
NH,324,CTS,2287,AXT,2345,Y,0,DH8
NH,324,CTS,2287,FKS,5999,Y,0,737 735
NH,324,CTS,2287,GUM,2246,Y,0,738
NH,324,CTS,2287,HKD,2288,Y,0,DH8
NH,324,CTS,2287,KIJ,4381,Y,0,737 DH8
NH,324,CTS,2287,KMQ,2322,Y,0,737
NH,324,CTS,2287,OKA,2384,Y,0,737
NH,324,CTS,2287,OKJ,2327,Y,0,737
NH,324,CTS,2287,PEK,3364,Y,0,738
NH,324,CTS,2287,TOY,2324,Y,0,737 735
NH,324,CTS,2287,TPE,2276,Y,0,332
NH,324,CTU,3395,PEK,3364,Y,0,320
NH,324,CTU,3395,PVG,3406,Y,0,319
NH,324,DEN,3751,NRT,2279,Y,0,788
NH,324,DLC,3404,FUK,2305,Y,0,738
NH,324,DLC,3404,HIJ,2326,Y,0,738
NH,324,DLC,3404,NRT,2279,Y,0,738 763
NH,324,DLC,3404,PEK,3364,Y,0,738
NH,324,DLC,3404,TSN,3368,Y,0,738
NH,324,DOH,11051,KIX,3992,Y,0,332
NH,324,DOH,11051,NRT,2279,Y,0,77L
NH,324,EWR,3494,NRT,2279,Y,0,777
NH,324,FKS,5999,CTS,2287,Y,0,737 735
NH,324,FKS,5999,ITM,2334,Y,0,735 CRJ DH8 CR7
NH,324,FOC,3385,KIX,3992,Y,0,320
NH,324,FOC,3385,SZX,3374,Y,0,320
NH,324,FRA,340,KIX,3992,Y,0,744
NH,324,FRA,340,NGO,3942,Y,0,343
NH,324,FSZ,6476,ICN,3930,Y,0,320
NH,324,FUJ,2304,NGS,2313,Y,0,DH2
NH,324,FUK,2305,CJU,2370,Y,0,320
NH,324,FUK,2305,DLC,3404,Y,0,738
NH,324,FUK,2305,FUJ,2304,Y,0,DH8 DH2
NH,324,FUK,2305,GUM,2246,Y,0,738 73G
NH,324,FUK,2305,ICN,3930,Y,0,333 321 77L 763
NH,324,FUK,2305,KIJ,4381,Y,0,735
NH,324,FUK,2305,KMI,2308,Y,0,DH8 CR7 CRJ
NH,324,FUK,2305,SIN,3316,Y,0,333
NH,324,FUK,2305,TPE,2276,Y,0,332 333
NH,324,FUK,2305,TSJ,2297,Y,0,735 DH8
NH,324,GMP,2378,KIX,3992,Y,0,321
NH,324,GUM,2246,CTS,2287,Y,0,738
NH,324,GUM,2246,FUK,2305,Y,0,738 73G
NH,324,GUM,2246,KIX,3992,Y,0,73G 738
NH,324,GUM,2246,NGO,3942,Y,0,73G 738
NH,324,GUM,2246,NRT,2279,Y,0,777
NH,324,GUM,2246,OKJ,2327,Y,0,73G
NH,324,GUM,2246,SDJ,2347,Y,0,73G
NH,324,HIJ,2326,DLC,3404,Y,0,738
NH,324,HIJ,2326,ICN,3930,Y,0,321
NH,324,HIJ,2326,NRT,2279,Y,0,CR7
NH,324,HIJ,2326,SDJ,2347,Y,0,CR7 CRJ
NH,324,HKD,2288,CTS,2287,Y,0,DH8
NH,324,HKD,2288,TPE,2276,Y,0,332
